id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE007696,2023-12-27,CUST02397,PROP02308,Bogotá,977161,Casa,Corredor,0.0365,35676
SALE007697,2023-09-01,CUST01938,PROP04324,Ciudad de México,861893,Departamento,Corredor,0.0464,39970
SALE007698,2024-01-25,CUST01318,PROP06589,Bogotá,1045311,Casa,Corredor,0.0372,38906
SALE007699,2024-11-14,CUST00323,PROP06101,Bogotá,448242,Casa,Directo,0.0148,6617
SALE007700,2023-11-13,CUST03067,PROP07766,Ciudad de México,635445,Departamento,Corredor,0.0487,30975
SALE007701,2023-06-25,CUST02965,PROP00778,Bogotá,556831,Casa,Directo,0.0115,6392
SALE007702,2024-04-08,CUST02185,PROP05335,Bogotá,796715,Casa,Directo,0.0158,12605
SALE007703,2023-06-24,CUST02194,PROP05509,Bogotá,119253,Departamento,Directo,0.0181,2163
SALE007704,2023-01-24,CUST01100,PROP06077,Bogotá,186291,Departamento,Corredor,0.0438,8164
SALE007705,2024-11-18,CUST01816,PROP06384,Bogotá,275021,Departamento,Corredor,0.0385,10596
SALE007706,2023-09-02,CUST00185,PROP04476,Ciudad de México,1001008,Casa,Directo,0.018,18043
SALE007707,2024-08-06,CUST02606,PROP02380,Ciudad de México,283792,Departamento,Directo,0.0148,4197
SALE007708,2024-04-12,CUST00148,PROP07929,Bogotá,1229958,Casa,Corredor,0.0429,52737
SALE007709,2024-09-15,CUST02638,PROP00926,Ciudad de México,213147,Departamento,Corredor,0.0367,7825
SALE007710,2024-05-06,CUST01045,PROP03641,Ciudad de México,817462,Casa,Corredor,0.0311,25463
SALE007711,2024-10-13,CUST00638,PROP02465,Ciudad de México,1915286,Casa,Directo,0.012,23070
SALE007712,2024-11-05,CUST02448,PROP00165,Bogotá,599556,Departamento,Corredor,0.0393,23592
SALE007713,2023-11-05,CUST00690,PROP02898,Bogotá,385769,Departamento,Corredor,0.0479,18469
SALE007714,2024-09-27,CUST02111,PROP03268,Bogotá,318043,Departamento,Corredor,0.0326,10379
SALE007715,2023-04-25,CUST02135,PROP06107,Bogotá,1304892,Casa,Corredor,0.0363,47408
SALE007716,2024-05-22,CUST02761,PROP04335,Bogotá,281807,Departamento,Corredor,0.0366,10314
SALE007717,2024-03-14,CUST01956,PROP02327,Ciudad de México,738834,Departamento,Corredor,0.0456,33666
SALE007718,2024-10-24,CUST02323,PROP04090,Ciudad de México,3431085,Comercial,Corredor,0.0409,140244
SALE007719,2024-03-26,CUST00498,PROP02118,Bogotá,348956,Departamento,Corredor,0.0383,13371
SALE007720,2024-08-25,CUST01225,PROP01799,Ciudad de México,793659,Departamento,Corredor,0.0313,24804
SALE007721,2023-10-25,CUST01613,PROP04115,Bogotá,293603,Departamento,Directo,0.0197,5785
SALE007722,2024-12-24,CUST02941,PROP02286,Bogotá,630154,Departamento,Corredor,0.0461,29077
SALE007723,2023-05-14,CUST01715,PROP05007,Ciudad de México,1166935,Casa,Corredor,0.0311,36322
SALE007724,2023-04-07,CUST02467,PROP03445,Ciudad de México,847023,Comercial,Directo,0.0105,8863
SALE007725,2024-03-06,CUST02030,PROP07408,Bogotá,401176,Departamento,Corredor,0.0351,14062
SALE007726,2023-01-05,CUST00705,PROP07510,Ciudad de México,420718,Departamento,Directo,0.0105,4421
SALE007727,2024-03-07,CUST02918,PROP07584,Bogotá,533551,Departamento,Directo,0.0174,9289
SALE007728,2024-08-20,CUST02048,PROP07503,Bogotá,2175628,Comercial,Corredor,0.0341,74192
SALE007729,2024-07-29,CUST00235,PROP03387,Ciudad de México,533506,Departamento,Corredor,0.0476,25408
SALE007730,2024-09-16,CUST00549,PROP02118,Bogotá,349344,Departamento,Directo,0.0161,5625
SALE007731,2024-08-09,CUST01792,PROP00198,Ciudad de México,744189,Departamento,Corredor,0.0397,29553
SALE007732,2023-04-22,CUST01926,PROP07161,Ciudad de México,296875,Departamento,Corredor,0.0322,9571
SALE007733,2023-11-05,CUST00629,PROP03334,Ciudad de México,342027,Departamento,Corredor,0.0326,11153
SALE007734,2023-02-12,CUST01672,PROP02892,Ciudad de México,242655,Departamento,Directo,0.0112,2720
SALE007735,2024-04-18,CUST02413,PROP00194,Bogotá,199379,Departamento,Corredor,0.0342,6825
SALE007736,2023-10-06,CUST01723,PROP07641,Ciudad de México,411193,Departamento,Corredor,0.0321,13192
SALE007737,2024-06-11,CUST01483,PROP00132,Bogotá,461197,Departamento,Corredor,0.0364,16796
SALE007738,2023-11-13,CUST00673,PROP06519,Bogotá,334012,Departamento,Corredor,0.0462,15445
SALE007739,2024-12-30,CUST00762,PROP01094,Bogotá,292205,Casa,Corredor,0.0329,9622
SALE007740,2023-04-28,CUST02051,PROP00767,Ciudad de México,315828,Departamento,Corredor,0.036,11365
SALE007741,2023-03-23,CUST02522,PROP03769,Bogotá,265108,Departamento,Corredor,0.039,10337
SALE007742,2024-08-15,CUST02402,PROP02794,Ciudad de México,892372,Comercial,Corredor,0.0423,37726
SALE007743,2023-07-19,CUST02806,PROP01469,Bogotá,1006781,Casa,Corredor,0.0347,34982
SALE007744,2023-10-02,CUST02907,PROP02419,Bogotá,599024,Casa,Corredor,0.0423,25326
SALE007745,2024-03-19,CUST02478,PROP05560,Bogotá,105600,Departamento,Directo,0.0118,1250
SALE007746,2024-01-13,CUST03312,PROP05989,Ciudad de México,656282,Departamento,Corredor,0.0425,27923
SALE007747,2023-01-15,CUST00087,PROP00230,Bogotá,467654,Departamento,Directo,0.0179,8364
SALE007748,2023-11-30,CUST02151,PROP07310,Ciudad de México,674297,Departamento,Corredor,0.0305,20540
SALE007749,2023-09-09,CUST02044,PROP07791,Bogotá,714662,Casa,Directo,0.0194,13836
SALE007750,2024-10-12,CUST00661,PROP05203,Ciudad de México,604937,Casa,Directo,0.0171,10361
SALE007751,2024-10-05,CUST00754,PROP04851,Bogotá,566720,Casa,Corredor,0.049,27768
SALE007752,2023-11-15,CUST00731,PROP05639,Bogotá,195197,Departamento,Directo,0.0126,2468
SALE007753,2023-08-06,CUST00480,PROP05558,Ciudad de México,181753,Departamento,Directo,0.0194,3522
SALE007754,2024-06-06,CUST00844,PROP05586,Ciudad de México,326342,Departamento,Directo,0.0145,4743
SALE007755,2024-12-22,CUST02147,PROP07098,Bogotá,117520,Departamento,Corredor,0.033,3881
SALE007756,2023-10-17,CUST00017,PROP03645,Bogotá,724480,Casa,Corredor,0.0447,32417
SALE007757,2024-03-30,CUST02265,PROP03400,Ciudad de México,1099856,Casa,Corredor,0.0439,48276
SALE007758,2024-12-09,CUST02490,PROP07068,Ciudad de México,378154,Departamento,Corredor,0.0484,18316
SALE007759,2023-11-28,CUST01072,PROP03285,Bogotá,472628,Departamento,Corredor,0.0361,17052
SALE007760,2024-05-05,CUST01444,PROP02231,Ciudad de México,285490,Departamento,Corredor,0.0426,12157
SALE007761,2024-10-03,CUST01841,PROP02403,Bogotá,152991,Departamento,Directo,0.0196,2998
SALE007762,2023-03-13,CUST03267,PROP05871,Ciudad de México,974393,Comercial,Corredor,0.0474,46232
SALE007763,2024-11-02,CUST00897,PROP07114,Ciudad de México,387176,Departamento,Corredor,0.0464,17983
SALE007764,2024-01-27,CUST00426,PROP04661,Bogotá,226622,Departamento,Directo,0.0188,4257
SALE007765,2024-10-11,CUST02548,PROP07388,Bogotá,804055,Casa,Corredor,0.0469,37698
SALE007766,2023-03-26,CUST03454,PROP01619,Ciudad de México,413448,Departamento,Corredor,0.0376,15538
SALE007767,2023-02-20,CUST01711,PROP05804,Bogotá,117988,Departamento,Corredor,0.0303,3576
SALE007768,2024-06-12,CUST02824,PROP07139,Ciudad de México,1151254,Casa,Corredor,0.0498,57277
SALE007769,2023-01-22,CUST01147,PROP06172,Bogotá,1333928,Comercial,Corredor,0.0455,60690
SALE007770,2024-08-22,CUST03098,PROP00814,Ciudad de México,605085,Casa,Corredor,0.0345,20885
SALE007771,2024-04-16,CUST03466,PROP03249,Bogotá,114647,Departamento,Directo,0.0175,2004
SALE007772,2024-08-03,CUST01542,PROP07547,Ciudad de México,645222,Casa,Corredor,0.0373,24061
SALE007773,2024-07-16,CUST02724,PROP04547,Ciudad de México,588714,Departamento,Corredor,0.0349,20566
SALE007774,2023-12-24,CUST00570,PROP00487,Ciudad de México,887631,Casa,Directo,0.0157,13899
SALE007775,2023-12-06,CUST02375,PROP01691,Bogotá,895105,Casa,Corredor,0.0302,27044
SALE007776,2024-08-09,CUST00058,PROP03321,Bogotá,208594,Departamento,Corredor,0.0495,10331
SALE007777,2023-10-10,CUST01582,PROP02001,Bogotá,484515,Departamento,Corredor,0.0489,23673
SALE007778,2024-10-27,CUST02844,PROP04303,Bogotá,895470,Casa,Directo,0.0179,16029
SALE007779,2023-03-14,CUST00658,PROP01268,Ciudad de México,1328272,Casa,Corredor,0.0311,41267
SALE007780,2023-06-15,CUST00695,PROP00679,Ciudad de México,309265,Departamento,Corredor,0.0315,9741
SALE007781,2024-04-19,CUST02795,PROP02262,Bogotá,423060,Departamento,Corredor,0.043,18176
SALE007782,2023-02-27,CUST00405,PROP01108,Bogotá,2145251,Comercial,Corredor,0.046,98672
SALE007783,2023-05-07,CUST00905,PROP06171,Bogotá,2440173,Comercial,Corredor,0.0311,75845
SALE007784,2023-10-14,CUST00945,PROP03107,Ciudad de México,242333,Departamento,Corredor,0.0413,10001
SALE007785,2024-09-02,CUST00202,PROP05622,Bogotá,341830,Departamento,Corredor,0.044,15034
SALE007786,2023-11-22,CUST00004,PROP02863,Bogotá,1411674,Comercial,Corredor,0.0333,46969
SALE007787,2023-02-15,CUST00120,PROP06964,Ciudad de México,662094,Departamento,Directo,0.0118,7783
SALE007788,2024-02-17,CUST03173,PROP04165,Bogotá,289326,Departamento,Directo,0.0193,5587
SALE007789,2023-05-15,CUST00021,PROP02242,Ciudad de México,299405,Departamento,Corredor,0.038,11383
SALE007790,2023-04-23,CUST01436,PROP02345,Ciudad de México,526871,Departamento,Directo,0.0127,6715
SALE007791,2024-04-27,CUST01365,PROP05682,Bogotá,152847,Departamento,Corredor,0.0309,4724
SALE007792,2023-04-07,CUST00251,PROP00557,Bogotá,494990,Departamento,Corredor,0.0307,15214
SALE007793,2023-01-18,CUST02865,PROP03348,Ciudad de México,446526,Departamento,Corredor,0.0352,15701
SALE007794,2023-12-27,CUST01237,PROP01656,Bogotá,1191790,Casa,Directo,0.0162,19306
SALE007795,2023-06-15,CUST00571,PROP00967,Ciudad de México,417971,Departamento,Directo,0.0161,6708
SALE007796,2023-10-27,CUST01123,PROP00292,Ciudad de México,899076,Casa,Corredor,0.0345,31026
SALE007797,2024-03-15,CUST00005,PROP05832,Bogotá,329680,Departamento,Corredor,0.0449,14786
SALE007798,2024-11-21,CUST00858,PROP04699,Bogotá,332012,Departamento,Corredor,0.0392,13022
SALE007799,2024-04-28,CUST02040,PROP04422,Ciudad de México,366053,Departamento,Corredor,0.046,16833
SALE007800,2023-10-24,CUST02075,PROP01176,Ciudad de México,1211109,Casa,Corredor,0.0485,58723
SALE007801,2024-05-20,CUST02442,PROP00676,Bogotá,993924,Casa,Corredor,0.0347,34535
SALE007802,2024-03-03,CUST02975,PROP05253,Ciudad de México,302467,Departamento,Directo,0.0145,4380
SALE007803,2024-08-10,CUST01731,PROP03284,Ciudad de México,321809,Departamento,Corredor,0.0311,9996
SALE007804,2024-12-04,CUST03080,PROP05111,Bogotá,146135,Departamento,Directo,0.0176,2575
SALE007805,2023-03-20,CUST01088,PROP06036,Bogotá,601171,Casa,Corredor,0.0365,21913
SALE007806,2024-09-27,CUST00366,PROP00181,Ciudad de México,453136,Departamento,Corredor,0.043,19495
SALE007807,2023-06-16,CUST02049,PROP06912,Bogotá,433191,Departamento,Corredor,0.0376,16297
SALE007808,2023-11-12,CUST01793,PROP00361,Bogotá,1016103,Casa,Corredor,0.0329,33379
SALE007809,2024-12-28,CUST02136,PROP02472,Bogotá,239237,Departamento,Corredor,0.0301,7210
SALE007810,2024-11-19,CUST03122,PROP00610,Bogotá,438326,Departamento,Corredor,0.0428,18763
SALE007811,2024-04-27,CUST02648,PROP05991,Bogotá,643228,Departamento,Corredor,0.0487,31316
SALE007812,2024-03-18,CUST01185,PROP06268,Ciudad de México,825401,Casa,Corredor,0.0481,39677
SALE007813,2023-09-13,CUST02272,PROP06322,Bogotá,1170625,Casa,Corredor,0.0488,57139
SALE007814,2024-12-13,CUST00696,PROP00330,Ciudad de México,277653,Departamento,Corredor,0.0438,12150
SALE007815,2024-03-17,CUST03234,PROP07107,Bogotá,328238,Departamento,Directo,0.0143,4691
SALE007816,2024-09-09,CUST01242,PROP05873,Bogotá,458378,Departamento,Corredor,0.0405,18577
SALE007817,2023-03-23,CUST01200,PROP01250,Ciudad de México,2341576,Comercial,Corredor,0.0445,104257
SALE007818,2024-12-18,CUST03318,PROP04259,Ciudad de México,292724,Departamento,Corredor,0.036,10530
SALE007819,2023-09-05,CUST01415,PROP01856,Ciudad de México,496812,Departamento,Directo,0.0119,5919
SALE007820,2023-12-26,CUST00178,PROP06053,Bogotá,332082,Departamento,Corredor,0.0314,10413
SALE007821,2023-10-21,CUST00628,PROP00813,Bogotá,1193549,Casa,Corredor,0.0395,47185
SALE007822,2024-04-02,CUST00539,PROP00493,Ciudad de México,424461,Departamento,Corredor,0.0318,13511
SALE007823,2023-10-18,CUST00522,PROP01830,Bogotá,702288,Departamento,Directo,0.0146,10255
SALE007824,2024-03-08,CUST02641,PROP07022,Bogotá,1961339,Comercial,Corredor,0.0463,90724
SALE007825,2024-03-23,CUST03478,PROP00471,Ciudad de México,835335,Casa,Corredor,0.0331,27616
SALE007826,2023-10-08,CUST02581,PROP01381,Ciudad de México,442963,Departamento,Corredor,0.0324,14356
SALE007827,2024-05-13,CUST01986,PROP04437,Bogotá,435010,Casa,Corredor,0.0349,15185
SALE007828,2023-04-26,CUST00439,PROP02203,Bogotá,700628,Comercial,Corredor,0.0317,22185
SALE007829,2023-04-25,CUST01600,PROP04856,Bogotá,2924188,Comercial,Directo,0.0136,39901
SALE007830,2023-10-08,CUST01110,PROP03265,Bogotá,446448,Departamento,Corredor,0.0422,18829
SALE007831,2024-03-26,CUST00276,PROP02633,Ciudad de México,223765,Departamento,Corredor,0.0394,8825
SALE007832,2024-05-17,CUST03362,PROP03331,Bogotá,344707,Departamento,Corredor,0.0444,15307
SALE007833,2024-11-04,CUST00211,PROP07995,Bogotá,487382,Departamento,Directo,0.0112,5459
SALE007834,2024-01-11,CUST00560,PROP03302,Bogotá,603665,Departamento,Directo,0.0134,8090
SALE007835,2023-12-23,CUST02444,PROP06244,Ciudad de México,354463,Departamento,Corredor,0.0383,13589
SALE007836,2024-11-05,CUST01050,PROP04322,Bogotá,515639,Departamento,Corredor,0.0392,20209
SALE007837,2024-02-09,CUST01827,PROP05150,Bogotá,382446,Departamento,Corredor,0.0314,11998
SALE007838,2024-01-06,CUST02686,PROP06879,Ciudad de México,436588,Departamento,Corredor,0.0313,13658
SALE007839,2024-04-12,CUST00179,PROP03294,Ciudad de México,487621,Departamento,Corredor,0.0317,15452
SALE007840,2023-04-30,CUST01649,PROP01040,Ciudad de México,179878,Departamento,Corredor,0.0328,5901
SALE007841,2023-05-04,CUST02388,PROP03869,Bogotá,210185,Departamento,Directo,0.01,2102
SALE007842,2024-03-02,CUST00072,PROP01990,Ciudad de México,376630,Departamento,Corredor,0.036,13573
SALE007843,2024-09-14,CUST01030,PROP02766,Ciudad de México,200136,Departamento,Corredor,0.0382,7650
SALE007844,2024-07-25,CUST00987,PROP02506,Ciudad de México,1308270,Casa,Directo,0.0155,20261
SALE007845,2024-10-29,CUST02109,PROP02264,Bogotá,934134,Comercial,Corredor,0.0305,28535
SALE007846,2024-10-02,CUST02248,PROP00612,Ciudad de México,466845,Departamento,Corredor,0.0389,18160
SALE007847,2023-08-31,CUST02752,PROP02584,Bogotá,332824,Departamento,Corredor,0.0488,16228
SALE007848,2023-08-28,CUST00635,PROP01799,Ciudad de México,768115,Departamento,Directo,0.0175,13451
SALE007849,2023-09-18,CUST00427,PROP04529,Bogotá,1133090,Casa,Corredor,0.0364,41269
SALE007850,2024-06-27,CUST02349,PROP07103,Ciudad de México,418726,Departamento,Corredor,0.0405,16968
SALE007851,2024-04-24,CUST01660,PROP07781,Ciudad de México,280308,Departamento,Corredor,0.044,12325
SALE007852,2024-06-24,CUST03451,PROP06702,Ciudad de México,184300,Departamento,Directo,0.0115,2127
SALE007853,2023-09-21,CUST00909,PROP04336,Ciudad de México,1201344,Casa,Corredor,0.0314,37773
SALE007854,2023-06-07,CUST01445,PROP04072,Bogotá,178455,Departamento,Corredor,0.0424,7562
SALE007855,2024-04-01,CUST02318,PROP04912,Bogotá,1539356,Comercial,Directo,0.0174,26738
SALE007856,2023-03-14,CUST01202,PROP00102,Ciudad de México,298327,Departamento,Directo,0.0151,4517
SALE007857,2024-04-26,CUST02313,PROP00665,Bogotá,477760,Departamento,Corredor,0.0439,20977
SALE007858,2023-10-08,CUST01975,PROP03115,Bogotá,1183402,Casa,Directo,0.0172,20342
SALE007859,2024-12-17,CUST02630,PROP01591,Ciudad de México,3295100,Comercial,Directo,0.0164,54174
SALE007860,2024-11-20,CUST03197,PROP07586,Bogotá,695568,Casa,Corredor,0.0487,33897
SALE007861,2024-03-17,CUST00707,PROP02369,Ciudad de México,639923,Departamento,Corredor,0.0407,26058
SALE007862,2023-09-27,CUST01428,PROP05788,Ciudad de México,731393,Departamento,Directo,0.0106,7730
SALE007863,2023-04-20,CUST01045,PROP06953,Ciudad de México,621855,Departamento,Directo,0.0157,9733
SALE007864,2023-05-11,CUST02275,PROP04509,Bogotá,183391,Departamento,Corredor,0.0428,7846
SALE007865,2023-02-09,CUST02669,PROP00928,Bogotá,1561062,Comercial,Corredor,0.0368,57471
SALE007866,2024-04-15,CUST00946,PROP04037,Ciudad de México,1421878,Comercial,Directo,0.0147,20941
SALE007867,2023-11-05,CUST02177,PROP04130,Bogotá,300509,Departamento,Corredor,0.0454,13646
SALE007868,2024-10-05,CUST01831,PROP01851,Bogotá,165797,Departamento,Directo,0.0172,2849
SALE007869,2023-02-01,CUST00412,PROP06894,Bogotá,426118,Departamento,Corredor,0.0336,14297
SALE007870,2023-12-07,CUST00249,PROP00445,Bogotá,588258,Departamento,Directo,0.0124,7282
SALE007871,2023-03-29,CUST02889,PROP04276,Ciudad de México,515045,Departamento,Directo,0.0157,8089
SALE007872,2024-09-24,CUST03010,PROP01855,Bogotá,106925,Departamento,Corredor,0.0378,4042
SALE007873,2024-01-26,CUST01226,PROP01690,Bogotá,261682,Departamento,Corredor,0.045,11778
SALE007874,2024-01-14,CUST00264,PROP00717,Ciudad de México,1652577,Casa,Corredor,0.032,52925
SALE007875,2024-12-01,CUST03372,PROP05388,Bogotá,1249999,Casa,Directo,0.0133,16569
SALE007876,2024-01-08,CUST02775,PROP07702,Bogotá,316108,Departamento,Corredor,0.0374,11807
SALE007877,2024-09-04,CUST00022,PROP00969,Bogotá,137907,Departamento,Directo,0.0143,1972
SALE007878,2024-03-18,CUST00215,PROP04408,Ciudad de México,697652,Comercial,Corredor,0.0453,31622
SALE007879,2023-12-04,CUST02693,PROP04102,Ciudad de México,409520,Departamento,Corredor,0.0304,12437
SALE007880,2024-12-24,CUST02252,PROP02596,Bogotá,466310,Departamento,Corredor,0.0329,15337
SALE007881,2024-02-11,CUST01737,PROP00638,Ciudad de México,287600,Departamento,Corredor,0.041,11798
SALE007882,2023-05-06,CUST01190,PROP04554,Bogotá,560147,Departamento,Corredor,0.0397,22257
SALE007883,2023-02-11,CUST00568,PROP01765,Bogotá,340669,Departamento,Corredor,0.049,16702
SALE007884,2023-12-30,CUST01508,PROP05819,Bogotá,129550,Departamento,Corredor,0.0311,4031
SALE007885,2023-01-15,CUST02704,PROP02619,Ciudad de México,390498,Departamento,Directo,0.013,5062
SALE007886,2024-09-18,CUST01588,PROP03552,Ciudad de México,481186,Departamento,Corredor,0.0456,21921
SALE007887,2023-08-16,CUST00505,PROP02116,Bogotá,248904,Departamento,Directo,0.0196,4881
SALE007888,2023-04-21,CUST01960,PROP07988,Ciudad de México,856457,Comercial,Corredor,0.0499,42724
SALE007889,2024-08-18,CUST01539,PROP00120,Bogotá,574353,Departamento,Directo,0.0129,7418
SALE007890,2023-03-30,CUST01869,PROP05060,Bogotá,1302118,Casa,Corredor,0.0419,54575
SALE007891,2024-08-03,CUST00373,PROP05453,Ciudad de México,755485,Departamento,Corredor,0.0492,37135
SALE007892,2024-04-28,CUST02679,PROP00848,Bogotá,957699,Casa,Corredor,0.0495,47449
SALE007893,2024-05-31,CUST02797,PROP00875,Ciudad de México,540155,Departamento,Corredor,0.0324,17477
SALE007894,2024-06-27,CUST01888,PROP02995,Ciudad de México,294859,Departamento,Directo,0.0135,3993
SALE007895,2023-05-13,CUST00845,PROP03058,Ciudad de México,262261,Departamento,Corredor,0.0447,11715
SALE007896,2024-11-08,CUST02042,PROP06490,Ciudad de México,427925,Departamento,Corredor,0.0412,17622
SALE007897,2024-12-15,CUST01906,PROP05985,Ciudad de México,542309,Casa,Directo,0.0158,8547
SALE007898,2024-08-07,CUST00927,PROP03317,Bogotá,267990,Departamento,Directo,0.0143,3833
SALE007899,2023-03-28,CUST03272,PROP03652,Bogotá,1459519,Casa,Corredor,0.0469,68430
SALE007900,2024-02-03,CUST03166,PROP05786,Bogotá,166574,Departamento,Corredor,0.0313,5212
SALE007901,2024-11-17,CUST02216,PROP01865,Bogotá,187903,Departamento,Corredor,0.0346,6498
SALE007902,2023-09-15,CUST01955,PROP01321,Ciudad de México,2616682,Comercial,Corredor,0.0441,115298
SALE007903,2024-11-06,CUST02438,PROP01739,Bogotá,374316,Departamento,Directo,0.0182,6810
SALE007904,2024-07-23,CUST00186,PROP05765,Ciudad de México,306265,Departamento,Corredor,0.0494,15133
SALE007905,2023-04-06,CUST02391,PROP04021,Bogotá,942947,Casa,Corredor,0.0359,33872
