id_propiedad,tipo_propiedad,ciudad,barrio,habitaciones,tamano_m2,precio_publicado,categoria_propiedad
PROP06872,Departamento,Bogotá,El Poblado,3,105,361658,Residencial
PROP06873,Departamento,Ciudad de México,Del Valle,4,113,321107,Residencial
PROP06874,Departamento,Ciudad de México,Condesa,3,69,297099,Residencial
PROP06875,Casa,Bogotá,Santa Bárbara,2,369,926938,Residencial
PROP06876,Departamento,Bogotá,La Candelaria,2,61,274359,Residencial
PROP06877,Casa,Bogotá,Rosales,2,274,1226685,Residencial
PROP06878,Departamento,Bogotá,Chicó,3,93,170422,Residencial
PROP06879,Departamento,Ciudad de México,Reforma,3,122,495562,Residencial
PROP06880,Departamento,Bogotá,Chapinero,2,96,207797,Residencial
PROP06881,Departamento,Bogotá,Cedritos,2,119,414875,Residencial
PROP06882,Comercial,Bogotá,Rosales,0,418,2013099,Comercial
PROP06883,Departamento,Ciudad de México,Lomas de Chapultepec,1,72,329706,Residencial
PROP06884,Departamento,Bogotá,Cedritos,3,109,298660,Residencial
PROP06885,Departamento,Bogotá,Usaquén,3,119,384678,Residencial
PROP06886,Departamento,Ciudad de México,Del Valle,3,84,431795,Residencial
PROP06887,Departamento,Bogotá,Santa Bárbara,2,45,167824,Residencial
PROP06888,Departamento,Bogotá,Usaquén,2,103,305596,Residencial
PROP06889,Casa,Bogotá,Santa Bárbara,4,195,929981,Residencial
PROP06890,Departamento,Ciudad de México,Santa Fe,2,67,347148,Residencial
PROP06891,Departamento,Ciudad de México,Roma Norte,3,140,390288,Residencial
PROP06892,Departamento,Bogotá,Chapinero,2,93,347304,Residencial
PROP06893,Departamento,Bogotá,Rosales,2,104,222050,Residencial
PROP06894,Departamento,Bogotá,Chapinero,2,176,468967,Residencial
PROP06895,Departamento,Ciudad de México,Interlomas,1,99,452225,Residencial
PROP06896,Departamento,Ciudad de México,Santa Fe,2,74,175384,Residencial
PROP06897,Casa,Ciudad de México,San Ángel,5,280,1664110,Residencial
PROP06898,Departamento,Ciudad de México,Coyoacán,2,158,387829,Residencial
PROP06899,Casa,Ciudad de México,Condesa,3,276,912475,Residencial
PROP06900,Comercial,Ciudad de México,Reforma,0,556,3747858,Comercial
PROP06901,Departamento,Ciudad de México,Lomas de Chapultepec,1,172,547982,Residencial
PROP06902,Departamento,Bogotá,Santa Bárbara,2,135,447449,Residencial
PROP06903,Departamento,Bogotá,El Poblado,2,71,196819,Residencial
PROP06904,Departamento,Bogotá,Santa Bárbara,1,54,132894,Residencial
PROP06905,Casa,Bogotá,Chapinero,2,213,610135,Residencial
PROP06906,Casa,Ciudad de México,Polanco,3,303,1079278,Residencial
PROP06907,Departamento,Bogotá,Salitre,3,110,248309,Residencial
PROP06908,Departamento,Ciudad de México,Polanco,2,134,506161,Residencial
PROP06909,Departamento,Bogotá,Salitre,2,49,141091,Residencial
PROP06910,Departamento,Ciudad de México,Polanco,2,165,594216,Residencial
PROP06911,Casa,Bogotá,Cedritos,2,373,1296530,Residencial
PROP06912,Departamento,Bogotá,Usaquén,1,109,475325,Residencial
PROP06913,Departamento,Bogotá,Rosales,3,114,406429,Residencial
PROP06914,Casa,Ciudad de México,Reforma,3,207,1064828,Residencial
PROP06915,Departamento,Bogotá,Santa Bárbara,3,120,496217,Residencial
PROP06916,Departamento,Bogotá,El Poblado,2,152,636436,Residencial
PROP06917,Departamento,Bogotá,Chicó,2,102,449439,Residencial
PROP06918,Departamento,Ciudad de México,Interlomas,1,178,737757,Residencial
PROP06919,Casa,Bogotá,Rosales,3,335,1266518,Residencial
PROP06920,Comercial,Ciudad de México,Condesa,0,252,2124088,Comercial
PROP06921,Departamento,Ciudad de México,Polanco,3,69,205215,Residencial
PROP06922,Comercial,Bogotá,Chicó,0,280,1600792,Comercial
PROP06923,Departamento,Ciudad de México,San Ángel,3,149,347350,Residencial
PROP06924,Casa,Bogotá,Chapinero,5,351,1752915,Residencial
PROP06925,Casa,Ciudad de México,San Ángel,5,143,700709,Residencial
PROP06926,Departamento,Bogotá,Zona T,3,79,292458,Residencial
PROP06927,Casa,Ciudad de México,Polanco,5,263,917926,Residencial
PROP06928,Departamento,Ciudad de México,Santa Fe,2,91,315433,Residencial
PROP06929,Departamento,Ciudad de México,Roma Norte,2,139,700716,Residencial
PROP06930,Casa,Bogotá,Chapinero,4,351,844213,Residencial
PROP06931,Casa,Bogotá,Chicó,3,330,1045117,Residencial
PROP06932,Comercial,Ciudad de México,Polanco,0,288,1440425,Comercial
PROP06933,Casa,Ciudad de México,Lomas de Chapultepec,4,395,1519093,Residencial
PROP06934,Departamento,Bogotá,Usaquén,3,102,277167,Residencial
PROP06935,Departamento,Bogotá,Santa Bárbara,1,162,607182,Residencial
PROP06936,Comercial,Bogotá,Zona T,0,478,3265252,Comercial
PROP06937,Departamento,Ciudad de México,Roma Norte,1,51,132504,Residencial
PROP06938,Casa,Bogotá,Zona T,4,279,743195,Residencial
PROP06939,Departamento,Bogotá,Usaquén,3,54,203279,Residencial
PROP06940,Casa,Bogotá,Usaquén,3,192,531979,Residencial
PROP06941,Departamento,Bogotá,Usaquén,3,166,498377,Residencial
PROP06942,Comercial,Bogotá,Santa Bárbara,0,442,2338732,Comercial
PROP06943,Departamento,Ciudad de México,Interlomas,3,50,272335,Residencial
PROP06944,Comercial,Bogotá,Zona T,0,549,3355249,Comercial
PROP06945,Departamento,Ciudad de México,Santa Fe,3,158,817017,Residencial
PROP06946,Departamento,Bogotá,Usaquén,1,75,187822,Residencial
PROP06947,Casa,Bogotá,Rosales,6,262,1145038,Residencial
PROP06948,Casa,Bogotá,Cedritos,3,320,1252026,Residencial
PROP06949,Comercial,Ciudad de México,Del Valle,0,340,2665583,Comercial
PROP06950,Departamento,Ciudad de México,Coyoacán,1,45,175750,Residencial
PROP06951,Departamento,Bogotá,Salitre,2,111,266533,Residencial
PROP06952,Departamento,Bogotá,Usaquén,2,138,271597,Residencial
PROP06953,Departamento,Ciudad de México,Interlomas,2,156,700462,Residencial
PROP06954,Comercial,Ciudad de México,Reforma,0,477,3650963,Comercial
PROP06955,Departamento,Bogotá,Chicó,2,151,620061,Residencial
PROP06956,Departamento,Ciudad de México,Del Valle,2,68,288482,Residencial
PROP06957,Departamento,Bogotá,Rosales,1,148,606270,Residencial
PROP06958,Departamento,Bogotá,Chapinero,1,66,135175,Residencial
PROP06959,Departamento,Bogotá,Zona T,3,56,251429,Residencial
PROP06960,Departamento,Bogotá,Chicó,2,150,635998,Residencial
PROP06961,Departamento,Ciudad de México,Del Valle,2,93,486147,Residencial
PROP06962,Departamento,Bogotá,Usaquén,3,151,434878,Residencial
PROP06963,Comercial,Ciudad de México,Condesa,0,234,1530836,Comercial
PROP06964,Departamento,Ciudad de México,Lomas de Chapultepec,3,164,730137,Residencial
PROP06965,Departamento,Bogotá,Chicó,3,98,425775,Residencial
PROP06966,Comercial,Bogotá,Cedritos,0,434,2609690,Comercial
PROP06967,Casa,Ciudad de México,Roma Norte,3,347,1985357,Residencial
PROP06968,Comercial,Bogotá,Salitre,0,376,1325821,Comercial
PROP06969,Comercial,Bogotá,El Poblado,0,592,2374628,Comercial
PROP06970,Departamento,Bogotá,Chicó,2,124,341710,Residencial
PROP06971,Casa,Bogotá,Santa Bárbara,2,313,918583,Residencial
PROP06972,Departamento,Ciudad de México,Santa Fe,3,67,334526,Residencial
PROP06973,Departamento,Ciudad de México,Interlomas,1,73,346016,Residencial
PROP06974,Casa,Bogotá,Chapinero,4,320,1296724,Residencial
PROP06975,Departamento,Ciudad de México,Roma Norte,4,130,630842,Residencial
PROP06976,Casa,Ciudad de México,Condesa,3,310,1661388,Residencial
PROP06977,Casa,Bogotá,Zona T,3,304,711033,Residencial
PROP06978,Departamento,Bogotá,Cedritos,1,159,540613,Residencial
PROP06979,Casa,Ciudad de México,Roma Norte,4,175,943450,Residencial
PROP06980,Departamento,Ciudad de México,Polanco,2,72,377226,Residencial
PROP06981,Departamento,Bogotá,Santa Bárbara,3,129,508175,Residencial
PROP06982,Casa,Bogotá,Usaquén,2,347,932345,Residencial
PROP06983,Departamento,Bogotá,Chapinero,1,95,358292,Residencial
PROP06984,Casa,Bogotá,Chapinero,3,330,894628,Residencial
PROP06985,Departamento,Ciudad de México,Roma Norte,1,148,676492,Residencial
PROP06986,Departamento,Bogotá,Usaquén,1,163,366211,Residencial
PROP06987,Casa,Bogotá,Zona T,4,139,318246,Residencial
PROP06988,Departamento,Bogotá,La Candelaria,3,160,430842,Residencial
PROP06989,Departamento,Ciudad de México,Coyoacán,3,56,177359,Residencial
PROP06990,Departamento,Bogotá,Santa Bárbara,2,105,402030,Residencial
PROP06991,Comercial,Bogotá,Chicó,0,598,3999285,Comercial
PROP06992,Departamento,Ciudad de México,Santa Fe,2,54,175508,Residencial
PROP06993,Casa,Ciudad de México,Roma Norte,4,222,870168,Residencial
PROP06994,Departamento,Bogotá,La Candelaria,2,133,327197,Residencial
PROP06995,Casa,Bogotá,El Poblado,4,187,432905,Residencial
PROP06996,Comercial,Bogotá,Santa Bárbara,0,303,1715965,Comercial
PROP06997,Departamento,Bogotá,Cedritos,3,174,363341,Residencial
PROP06998,Departamento,Bogotá,Rosales,2,58,124808,Residencial
PROP06999,Casa,Bogotá,Chicó,5,249,883422,Residencial
PROP07000,Casa,Bogotá,Zona T,4,272,911766,Residencial
PROP07001,Departamento,Bogotá,Chapinero,3,145,374723,Residencial
PROP07002,Casa,Bogotá,Zona T,3,122,558952,Residencial
PROP07003,Casa,Bogotá,Chicó,2,362,1800655,Residencial
PROP07004,Casa,Bogotá,Santa Bárbara,5,338,1313996,Residencial
PROP07005,Casa,Ciudad de México,Interlomas,4,388,1160873,Residencial
PROP07006,Departamento,Ciudad de México,Condesa,1,69,201767,Residencial
PROP07007,Comercial,Bogotá,La Candelaria,0,81,494915,Comercial
PROP07008,Departamento,Ciudad de México,Del Valle,2,171,894265,Residencial
PROP07009,Departamento,Bogotá,Cedritos,2,92,406187,Residencial
PROP07010,Departamento,Ciudad de México,Polanco,4,117,342716,Residencial
PROP07011,Departamento,Ciudad de México,Reforma,3,162,648878,Residencial
PROP07012,Departamento,Ciudad de México,Santa Fe,3,127,628241,Residencial
PROP07013,Departamento,Ciudad de México,Santa Fe,3,179,567201,Residencial
PROP07014,Departamento,Bogotá,Usaquén,2,149,462430,Residencial
PROP07015,Casa,Ciudad de México,Reforma,4,179,682616,Residencial
PROP07016,Departamento,Bogotá,Usaquén,3,167,707390,Residencial
PROP07017,Departamento,Bogotá,Zona T,3,173,694728,Residencial
PROP07018,Departamento,Ciudad de México,Del Valle,3,103,494155,Residencial
PROP07019,Departamento,Bogotá,El Poblado,2,171,693914,Residencial
PROP07020,Departamento,Ciudad de México,Reforma,2,156,749687,Residencial
PROP07021,Departamento,Bogotá,Rosales,1,169,495795,Residencial
PROP07022,Comercial,Bogotá,Santa Bárbara,0,352,2079361,Comercial
PROP07023,Casa,Bogotá,Rosales,2,233,631626,Residencial
PROP07024,Casa,Ciudad de México,Lomas de Chapultepec,6,206,792002,Residencial
PROP07025,Departamento,Bogotá,Chapinero,1,105,244046,Residencial
PROP07026,Departamento,Bogotá,Rosales,2,58,255400,Residencial
PROP07027,Departamento,Bogotá,Usaquén,2,166,591269,Residencial
PROP07028,Casa,Ciudad de México,Roma Norte,3,187,1051674,Residencial
PROP07029,Departamento,Bogotá,Santa Bárbara,2,83,271191,Residencial
PROP07030,Departamento,Ciudad de México,San Ángel,1,81,287470,Residencial
PROP07031,Departamento,Bogotá,Chicó,4,123,322312,Residencial
PROP07032,Departamento,Bogotá,Chicó,3,132,361275,Residencial
PROP07033,Comercial,Bogotá,Chapinero,0,118,750567,Comercial
PROP07034,Casa,Ciudad de México,Polanco,3,168,659041,Residencial
PROP07035,Casa,Bogotá,Salitre,3,374,1338892,Residencial
PROP07036,Departamento,Bogotá,La Candelaria,2,84,159161,Residencial
PROP07037,Casa,Ciudad de México,Santa Fe,4,347,1338512,Residencial
PROP07038,Casa,Bogotá,Cedritos,4,306,1047008,Residencial
PROP07039,Comercial,Ciudad de México,Lomas de Chapultepec,0,582,2672340,Comercial
PROP07040,Departamento,Bogotá,Salitre,2,103,374727,Residencial
PROP07041,Departamento,Bogotá,Zona T,2,159,553645,Residencial
PROP07042,Casa,Bogotá,Santa Bárbara,5,355,1221423,Residencial
PROP07043,Departamento,Bogotá,Chapinero,2,139,513616,Residencial
PROP07044,Casa,Ciudad de México,Condesa,4,132,767400,Residencial
PROP07045,Comercial,Ciudad de México,Polanco,0,292,1872557,Comercial
PROP07046,Departamento,Bogotá,El Poblado,2,84,158385,Residencial
PROP07047,Departamento,Ciudad de México,Roma Norte,2,53,138996,Residencial
PROP07048,Departamento,Bogotá,Chicó,1,178,496177,Residencial
PROP07049,Casa,Bogotá,Chapinero,4,242,782180,Residencial
PROP07050,Casa,Ciudad de México,San Ángel,3,374,1182545,Residencial
PROP07051,Departamento,Ciudad de México,Reforma,3,136,709813,Residencial
PROP07052,Departamento,Bogotá,Usaquén,1,153,661498,Residencial
PROP07053,Departamento,Ciudad de México,Condesa,3,162,429804,Residencial
PROP07054,Casa,Bogotá,Rosales,5,286,903680,Residencial
PROP07055,Departamento,Ciudad de México,San Ángel,3,178,780362,Residencial
PROP07056,Departamento,Ciudad de México,Interlomas,2,50,204477,Residencial
PROP07057,Casa,Ciudad de México,Interlomas,3,196,960742,Residencial
PROP07058,Departamento,Bogotá,Salitre,3,142,440125,Residencial
PROP07059,Departamento,Ciudad de México,Coyoacán,3,120,612032,Residencial
PROP07060,Departamento,Ciudad de México,Santa Fe,2,117,302472,Residencial
PROP07061,Departamento,Bogotá,Salitre,2,78,278960,Residencial
PROP07062,Departamento,Bogotá,Rosales,2,48,179223,Residencial
PROP07063,Comercial,Ciudad de México,Condesa,0,311,1256020,Comercial
PROP07064,Casa,Bogotá,Salitre,6,211,668835,Residencial
PROP07065,Comercial,Bogotá,Rosales,0,440,1988774,Comercial
PROP07066,Comercial,Bogotá,Usaquén,0,180,1175736,Comercial
PROP07067,Departamento,Ciudad de México,Santa Fe,2,175,578016,Residencial
PROP07068,Departamento,Ciudad de México,Coyoacán,2,108,405146,Residencial
PROP07069,Departamento,Ciudad de México,Santa Fe,2,46,149721,Residencial
PROP07070,Casa,Bogotá,Cedritos,4,231,770258,Residencial
PROP07071,Casa,Ciudad de México,Santa Fe,6,159,650713,Residencial
PROP07072,Departamento,Ciudad de México,Condesa,2,118,275150,Residencial
PROP07073,Departamento,Ciudad de México,San Ángel,2,102,399064,Residencial
PROP07074,Departamento,Bogotá,Zona T,1,151,364835,Residencial
PROP07075,Departamento,Ciudad de México,San Ángel,2,46,141404,Residencial
PROP07076,Comercial,Bogotá,Chapinero,0,165,1141683,Comercial
PROP07077,Departamento,Bogotá,Cedritos,1,168,538498,Residencial
PROP07078,Comercial,Ciudad de México,Roma Norte,0,82,627019,Comercial
PROP07079,Departamento,Ciudad de México,Santa Fe,3,115,255083,Residencial
PROP07080,Casa,Bogotá,Zona T,4,334,825100,Residencial
PROP07081,Comercial,Ciudad de México,San Ángel,0,569,3214657,Comercial
PROP07082,Comercial,Bogotá,Chicó,0,278,1926468,Comercial
PROP07083,Departamento,Ciudad de México,Coyoacán,2,84,381959,Residencial
PROP07084,Departamento,Bogotá,Salitre,3,129,285523,Residencial
PROP07085,Departamento,Bogotá,Chicó,3,64,246740,Residencial
PROP07086,Departamento,Ciudad de México,San Ángel,3,130,418492,Residencial
PROP07087,Casa,Ciudad de México,Santa Fe,5,270,1540571,Residencial
PROP07088,Comercial,Ciudad de México,Del Valle,0,228,918693,Comercial
PROP07089,Departamento,Ciudad de México,Lomas de Chapultepec,2,58,279030,Residencial
PROP07090,Departamento,Ciudad de México,Santa Fe,1,46,199939,Residencial
PROP07091,Departamento,Ciudad de México,Del Valle,3,176,938717,Residencial
PROP07092,Comercial,Bogotá,Chicó,0,526,2739474,Comercial
PROP07093,Comercial,Bogotá,Chapinero,0,425,2651203,Comercial
PROP07094,Departamento,Bogotá,Zona T,2,131,508372,Residencial
PROP07095,Departamento,Bogotá,Chapinero,2,101,406839,Residencial
PROP07096,Casa,Ciudad de México,Lomas de Chapultepec,4,288,1254337,Residencial
PROP07097,Casa,Bogotá,Chicó,2,264,1256418,Residencial
PROP07098,Departamento,Bogotá,Usaquén,3,53,132359,Residencial
PROP07099,Comercial,Bogotá,Santa Bárbara,0,175,710293,Comercial
PROP07100,Comercial,Ciudad de México,San Ángel,0,450,3092828,Comercial
PROP07101,Departamento,Bogotá,Cedritos,2,172,583319,Residencial
PROP07102,Departamento,Bogotá,Chicó,2,162,431581,Residencial
PROP07103,Departamento,Ciudad de México,Del Valle,3,160,468516,Residencial
PROP07104,Departamento,Ciudad de México,Santa Fe,1,47,198230,Residencial
PROP07105,Departamento,Bogotá,La Candelaria,3,168,682135,Residencial
PROP07106,Departamento,Ciudad de México,Interlomas,4,177,429692,Residencial
PROP07107,Departamento,Bogotá,Chicó,2,89,359214,Residencial
PROP07108,Departamento,Ciudad de México,Interlomas,3,60,159696,Residencial
PROP07109,Departamento,Bogotá,Chicó,1,64,249018,Residencial
PROP07110,Departamento,Ciudad de México,Interlomas,3,80,369524,Residencial
PROP07111,Casa,Ciudad de México,Reforma,4,380,1235584,Residencial
PROP07112,Casa,Ciudad de México,Santa Fe,4,201,1026119,Residencial
PROP07113,Departamento,Bogotá,Usaquén,1,102,373341,Residencial
PROP07114,Departamento,Ciudad de México,Coyoacán,1,82,432081,Residencial
PROP07115,Casa,Bogotá,El Poblado,3,266,728706,Residencial
PROP07116,Departamento,Ciudad de México,San Ángel,3,93,453469,Residencial
PROP07117,Comercial,Ciudad de México,Santa Fe,0,142,1183706,Comercial
PROP07118,Departamento,Ciudad de México,Interlomas,3,61,306926,Residencial
PROP07119,Casa,Ciudad de México,San Ángel,4,307,1323275,Residencial
PROP07120,Departamento,Ciudad de México,San Ángel,3,130,699648,Residencial
PROP07121,Casa,Bogotá,La Candelaria,4,232,850922,Residencial
PROP07122,Casa,Bogotá,Chapinero,3,186,490646,Residencial
PROP07123,Comercial,Bogotá,Cedritos,0,480,2019045,Comercial
PROP07124,Comercial,Ciudad de México,Santa Fe,0,525,4173577,Comercial
PROP07125,Departamento,Ciudad de México,Santa Fe,3,123,588543,Residencial
PROP07126,Departamento,Ciudad de México,Del Valle,2,146,531039,Residencial
PROP07127,Departamento,Ciudad de México,Coyoacán,2,72,241780,Residencial
PROP07128,Departamento,Ciudad de México,Interlomas,3,146,335893,Residencial
PROP07129,Departamento,Bogotá,Rosales,2,82,286997,Residencial
PROP07130,Casa,Bogotá,Zona T,4,324,894265,Residencial
PROP07131,Comercial,Ciudad de México,Roma Norte,0,174,1193738,Comercial
PROP07132,Departamento,Bogotá,Zona T,4,84,156898,Residencial
PROP07133,Departamento,Bogotá,Chapinero,3,65,239004,Residencial
PROP07134,Departamento,Bogotá,Cedritos,3,173,665308,Residencial
PROP07135,Casa,Ciudad de México,Polanco,3,283,1579956,Residencial
PROP07136,Departamento,Bogotá,Chapinero,2,111,415265,Residencial
PROP07137,Comercial,Ciudad de México,San Ángel,0,291,1609826,Comercial
PROP07138,Casa,Ciudad de México,Reforma,2,130,756128,Residencial
PROP07139,Casa,Ciudad de México,Polanco,6,285,1244525,Residencial
